task,regime,split,seed,low_load,mid_load,high_load,cascade_load,budget_load,delay_load,false_halt_load,damage_load
mobile_base_arm_coordination,cross_level_cascade,subgoal_corruption_shift,8,0.567466,0.745114,0.509215,0.780952,0.56672,0.192534,0.29568,0.477809
mobile_base_arm_coordination,cross_level_cascade,subgoal_corruption_shift,9,0.567466,0.745114,0.509215,0.780952,0.56672,0.192534,0.29568,0.477809
mobile_base_arm_coordination,cross_level_cascade,delayed_observation_shift,0,0.615092,0.645427,0.550489,0.950152,0.62776,0.274648,0.329952,0.519143
mobile_base_arm_coordination,cross_level_cascade,delayed_observation_shift,1,0.615092,0.645427,0.550489,0.950152,0.62776,0.274648,0.329952,0.519143
mobile_base_arm_coordination,cross_level_cascade,delayed_observation_shift,2,0.615092,0.645427,0.550489,0.950152,0.62776,0.274648,0.329952,0.519143
mobile_base_arm_coordination,cross_level_cascade,delayed_observation_shift,3,0.615092,0.645427,0.550489,0.950152,0.62776,0.274648,0.329952,0.519143
mobile_base_arm_coordination,cross_level_cascade,delayed_observation_shift,4,0.615092,0.645427,0.550489,0.950152,0.62776,0.274648,0.329952,0.519143
mobile_base_arm_coordination,cross_level_cascade,delayed_observation_shift,5,0.615092,0.645427,0.550489,0.950152,0.62776,0.274648,0.329952,0.519143
mobile_base_arm_coordination,cross_level_cascade,delayed_observation_shift,6,0.615092,0.645427,0.550489,0.950152,0.62776,0.274648,0.329952,0.519143
mobile_base_arm_coordination,cross_level_cascade,delayed_observation_shift,7,0.615092,0.645427,0.550489,0.950152,0.62776,0.274648,0.329952,0.519143
mobile_base_arm_coordination,cross_level_cascade,delayed_observation_shift,8,0.615092,0.645427,0.550489,0.950152,0.62776,0.274648,0.329952,0.519143
mobile_base_arm_coordination,cross_level_cascade,delayed_observation_shift,9,0.615092,0.645427,0.550489,0.950152,0.62776,0.274648,0.329952,0.519143
mobile_base_arm_coordination,cross_level_cascade,false_halt_shift,0,0.619999,0.598682,0.515679,0.784336,0.58128,0.203731,0.450912,0.472193
mobile_base_arm_coordination,cross_level_cascade,false_halt_shift,1,0.619999,0.598682,0.515679,0.784336,0.58128,0.203731,0.450912,0.472193
mobile_base_arm_coordination,cross_level_cascade,false_halt_shift,2,0.619999,0.598682,0.515679,0.784336,0.58128,0.203731,0.450912,0.472193
mobile_base_arm_coordination,cross_level_cascade,false_halt_shift,3,0.619999,0.598682,0.515679,0.784336,0.58128,0.203731,0.450912,0.472193
mobile_base_arm_coordination,cross_level_cascade,false_halt_shift,4,0.619999,0.598682,0.515679,0.784336,0.58128,0.203731,0.450912,0.472193
mobile_base_arm_coordination,cross_level_cascade,false_halt_shift,5,0.619999,0.598682,0.515679,0.784336,0.58128,0.203731,0.450912,0.472193
mobile_base_arm_coordination,cross_level_cascade,false_halt_shift,6,0.619999,0.598682,0.515679,0.784336,0.58128,0.203731,0.450912,0.472193
mobile_base_arm_coordination,cross_level_cascade,false_halt_shift,7,0.619999,0.598682,0.515679,0.784336,0.58128,0.203731,0.450912,0.472193
mobile_base_arm_coordination,cross_level_cascade,false_halt_shift,8,0.619999,0.598682,0.515679,0.784336,0.58128,0.203731,0.450912,0.472193
mobile_base_arm_coordination,cross_level_cascade,false_halt_shift,9,0.619999,0.598682,0.515679,0.784336,0.58128,0.203731,0.450912,0.472193
mobile_base_arm_coordination,cross_level_cascade,budget_exhaustion_shift,0,0.690427,0.683162,0.577342,0.953536,0.77448,0.238257,0.357504,0.553288
mobile_base_arm_coordination,cross_level_cascade,budget_exhaustion_shift,1,0.690427,0.683162,0.577342,0.953536,0.77448,0.238257,0.357504,0.553288
mobile_base_arm_coordination,cross_level_cascade,budget_exhaustion_shift,2,0.690427,0.683162,0.577342,0.953536,0.77448,0.238257,0.357504,0.553288
mobile_base_arm_coordination,cross_level_cascade,budget_exhaustion_shift,3,0.690427,0.683162,0.577342,0.953536,0.77448,0.238257,0.357504,0.553288
mobile_base_arm_coordination,cross_level_cascade,budget_exhaustion_shift,4,0.690427,0.683162,0.577342,0.953536,0.77448,0.238257,0.357504,0.553288
mobile_base_arm_coordination,cross_level_cascade,budget_exhaustion_shift,5,0.690427,0.683162,0.577342,0.953536,0.77448,0.238257,0.357504,0.553288
mobile_base_arm_coordination,cross_level_cascade,budget_exhaustion_shift,6,0.690427,0.683162,0.577342,0.953536,0.77448,0.238257,0.357504,0.553288
mobile_base_arm_coordination,cross_level_cascade,budget_exhaustion_shift,7,0.690427,0.683162,0.577342,0.953536,0.77448,0.238257,0.357504,0.553288
mobile_base_arm_coordination,cross_level_cascade,budget_exhaustion_shift,8,0.690427,0.683162,0.577342,0.953536,0.77448,0.238257,0.357504,0.553288
mobile_base_arm_coordination,cross_level_cascade,budget_exhaustion_shift,9,0.690427,0.683162,0.577342,0.953536,0.77448,0.238257,0.357504,0.553288
mobile_base_arm_coordination,cross_level_cascade,cross_level_cascade_shift,0,0.758257,0.750182,0.649448,1.0,0.71736,0.249454,0.375648,0.637978
mobile_base_arm_coordination,cross_level_cascade,cross_level_cascade_shift,1,0.758257,0.750182,0.649448,1.0,0.71736,0.249454,0.375648,0.637978
mobile_base_arm_coordination,cross_level_cascade,cross_level_cascade_shift,2,0.758257,0.750182,0.649448,1.0,0.71736,0.249454,0.375648,0.637978
mobile_base_arm_coordination,cross_level_cascade,cross_level_cascade_shift,3,0.758257,0.750182,0.649448,1.0,0.71736,0.249454,0.375648,0.637978
mobile_base_arm_coordination,cross_level_cascade,cross_level_cascade_shift,4,0.758257,0.750182,0.649448,1.0,0.71736,0.249454,0.375648,0.637978
mobile_base_arm_coordination,cross_level_cascade,cross_level_cascade_shift,5,0.758257,0.750182,0.649448,1.0,0.71736,0.249454,0.375648,0.637978
mobile_base_arm_coordination,cross_level_cascade,cross_level_cascade_shift,6,0.758257,0.750182,0.649448,1.0,0.71736,0.249454,0.375648,0.637978
mobile_base_arm_coordination,cross_level_cascade,cross_level_cascade_shift,7,0.758257,0.750182,0.649448,1.0,0.71736,0.249454,0.375648,0.637978
mobile_base_arm_coordination,cross_level_cascade,cross_level_cascade_shift,8,0.758257,0.750182,0.649448,1.0,0.71736,0.249454,0.375648,0.637978
mobile_base_arm_coordination,cross_level_cascade,cross_level_cascade_shift,9,0.758257,0.750182,0.649448,1.0,0.71736,0.249454,0.375648,0.637978
mobile_base_arm_coordination,cross_level_cascade,combined_extreme,0,0.80646,0.791859,0.692711,1.0,0.78792,0.278381,0.4368,0.657746
mobile_base_arm_coordination,cross_level_cascade,combined_extreme,1,0.80646,0.791859,0.692711,1.0,0.78792,0.278381,0.4368,0.657746
mobile_base_arm_coordination,cross_level_cascade,combined_extreme,2,0.80646,0.791859,0.692711,1.0,0.78792,0.278381,0.4368,0.657746
mobile_base_arm_coordination,cross_level_cascade,combined_extreme,3,0.80646,0.791859,0.692711,1.0,0.78792,0.278381,0.4368,0.657746
mobile_base_arm_coordination,cross_level_cascade,combined_extreme,4,0.80646,0.791859,0.692711,1.0,0.78792,0.278381,0.4368,0.657746
mobile_base_arm_coordination,cross_level_cascade,combined_extreme,5,0.80646,0.791859,0.692711,1.0,0.78792,0.278381,0.4368,0.657746
mobile_base_arm_coordination,cross_level_cascade,combined_extreme,6,0.80646,0.791859,0.692711,1.0,0.78792,0.278381,0.4368,0.657746
mobile_base_arm_coordination,cross_level_cascade,combined_extreme,7,0.80646,0.791859,0.692711,1.0,0.78792,0.278381,0.4368,0.657746
mobile_base_arm_coordination,cross_level_cascade,combined_extreme,8,0.80646,0.791859,0.692711,1.0,0.78792,0.278381,0.4368,0.657746
mobile_base_arm_coordination,cross_level_cascade,combined_extreme,9,0.80646,0.791859,0.692711,1.0,0.78792,0.278381,0.4368,0.657746
mobile_base_arm_coordination,false_halt_pressure,nominal,0,0.253271,0.241275,0.199685,0.212904,0.2184,0.08568,0.48208,0.169344
mobile_base_arm_coordination,false_halt_pressure,nominal,1,0.253271,0.241275,0.199685,0.212904,0.2184,0.08568,0.48208,0.169344
mobile_base_arm_coordination,false_halt_pressure,nominal,2,0.253271,0.241275,0.199685,0.212904,0.2184,0.08568,0.48208,0.169344
mobile_base_arm_coordination,false_halt_pressure,nominal,3,0.253271,0.241275,0.199685,0.212904,0.2184,0.08568,0.48208,0.169344
mobile_base_arm_coordination,false_halt_pressure,nominal,4,0.253271,0.241275,0.199685,0.212904,0.2184,0.08568,0.48208,0.169344
mobile_base_arm_coordination,false_halt_pressure,nominal,5,0.253271,0.241275,0.199685,0.212904,0.2184,0.08568,0.48208,0.169344
mobile_base_arm_coordination,false_halt_pressure,nominal,6,0.253271,0.241275,0.199685,0.212904,0.2184,0.08568,0.48208,0.169344
mobile_base_arm_coordination,false_halt_pressure,nominal,7,0.253271,0.241275,0.199685,0.212904,0.2184,0.08568,0.48208,0.169344
mobile_base_arm_coordination,false_halt_pressure,nominal,8,0.253271,0.241275,0.199685,0.212904,0.2184,0.08568,0.48208,0.169344
mobile_base_arm_coordination,false_halt_pressure,nominal,9,0.253271,0.241275,0.199685,0.212904,0.2184,0.08568,0.48208,0.169344
mobile_base_arm_coordination,false_halt_pressure,local_anomaly_shift,0,0.435917,0.304128,0.243009,0.25632,0.29664,0.1083,0.604992,0.214963
mobile_base_arm_coordination,false_halt_pressure,local_anomaly_shift,1,0.435917,0.304128,0.243009,0.25632,0.29664,0.1083,0.604992,0.214963
mobile_base_arm_coordination,false_halt_pressure,local_anomaly_shift,2,0.435917,0.304128,0.243009,0.25632,0.29664,0.1083,0.604992,0.214963
mobile_base_arm_coordination,false_halt_pressure,local_anomaly_shift,3,0.435917,0.304128,0.243009,0.25632,0.29664,0.1083,0.604992,0.214963
mobile_base_arm_coordination,false_halt_pressure,local_anomaly_shift,4,0.435917,0.304128,0.243009,0.25632,0.29664,0.1083,0.604992,0.214963
mobile_base_arm_coordination,false_halt_pressure,local_anomaly_shift,5,0.435917,0.304128,0.243009,0.25632,0.29664,0.1083,0.604992,0.214963
mobile_base_arm_coordination,false_halt_pressure,local_anomaly_shift,6,0.435917,0.304128,0.243009,0.25632,0.29664,0.1083,0.604992,0.214963
mobile_base_arm_coordination,false_halt_pressure,local_anomaly_shift,7,0.435917,0.304128,0.243009,0.25632,0.29664,0.1083,0.604992,0.214963
mobile_base_arm_coordination,false_halt_pressure,local_anomaly_shift,8,0.435917,0.304128,0.243009,0.25632,0.29664,0.1083,0.604992,0.214963
mobile_base_arm_coordination,false_halt_pressure,local_anomaly_shift,9,0.435917,0.304128,0.243009,0.25632,0.29664,0.1083,0.604992,0.214963
mobile_base_arm_coordination,false_halt_pressure,subgoal_corruption_shift,0,0.332175,0.447068,0.289014,0.299088,0.32384,0.121225,0.64768,0.24503
mobile_base_arm_coordination,false_halt_pressure,subgoal_corruption_shift,1,0.332175,0.447068,0.289014,0.299088,0.32384,0.121225,0.64768,0.24503
mobile_base_arm_coordination,false_halt_pressure,subgoal_corruption_shift,2,0.332175,0.447068,0.289014,0.299088,0.32384,0.121225,0.64768,0.24503
mobile_base_arm_coordination,false_halt_pressure,subgoal_corruption_shift,3,0.332175,0.447068,0.289014,0.299088,0.32384,0.121225,0.64768,0.24503
mobile_base_arm_coordination,false_halt_pressure,subgoal_corruption_shift,4,0.332175,0.447068,0.289014,0.299088,0.32384,0.121225,0.64768,0.24503
mobile_base_arm_coordination,false_halt_pressure,subgoal_corruption_shift,5,0.332175,0.447068,0.289014,0.299088,0.32384,0.121225,0.64768,0.24503
mobile_base_arm_coordination,false_halt_pressure,subgoal_corruption_shift,6,0.332175,0.447068,0.289014,0.299088,0.32384,0.121225,0.64768,0.24503
mobile_base_arm_coordination,false_halt_pressure,subgoal_corruption_shift,7,0.332175,0.447068,0.289014,0.299088,0.32384,0.121225,0.64768,0.24503
mobile_base_arm_coordination,false_halt_pressure,subgoal_corruption_shift,8,0.332175,0.447068,0.289014,0.299088,0.32384,0.121225,0.64768,0.24503
mobile_base_arm_coordination,false_halt_pressure,subgoal_corruption_shift,9,0.332175,0.447068,0.289014,0.299088,0.32384,0.121225,0.64768,0.24503
mobile_base_arm_coordination,false_halt_pressure,delayed_observation_shift,0,0.360054,0.387256,0.31244,0.363888,0.35872,0.172927,0.722752,0.266227
mobile_base_arm_coordination,false_halt_pressure,delayed_observation_shift,1,0.360054,0.387256,0.31244,0.363888,0.35872,0.172927,0.722752,0.266227
mobile_base_arm_coordination,false_halt_pressure,delayed_observation_shift,2,0.360054,0.387256,0.31244,0.363888,0.35872,0.172927,0.722752,0.266227
mobile_base_arm_coordination,false_halt_pressure,delayed_observation_shift,3,0.360054,0.387256,0.31244,0.363888,0.35872,0.172927,0.722752,0.266227
mobile_base_arm_coordination,false_halt_pressure,delayed_observation_shift,4,0.360054,0.387256,0.31244,0.363888,0.35872,0.172927,0.722752,0.266227
mobile_base_arm_coordination,false_halt_pressure,delayed_observation_shift,5,0.360054,0.387256,0.31244,0.363888,0.35872,0.172927,0.722752,0.266227
mobile_base_arm_coordination,false_halt_pressure,delayed_observation_shift,6,0.360054,0.387256,0.31244,0.363888,0.35872,0.172927,0.722752,0.266227
mobile_base_arm_coordination,false_halt_pressure,delayed_observation_shift,7,0.360054,0.387256,0.31244,0.363888,0.35872,0.172927,0.722752,0.266227
mobile_base_arm_coordination,false_halt_pressure,delayed_observation_shift,8,0.360054,0.387256,0.31244,0.363888,0.35872,0.172927,0.722752,0.266227
mobile_base_arm_coordination,false_halt_pressure,delayed_observation_shift,9,0.360054,0.387256,0.31244,0.363888,0.35872,0.172927,0.722752,0.266227
mobile_base_arm_coordination,false_halt_pressure,false_halt_shift,0,0.362926,0.359209,0.292683,0.300384,0.33216,0.128275,0.987712,0.24215
mobile_base_arm_coordination,false_halt_pressure,false_halt_shift,1,0.362926,0.359209,0.292683,0.300384,0.33216,0.128275,0.987712,0.24215
mobile_base_arm_coordination,false_halt_pressure,false_halt_shift,2,0.362926,0.359209,0.292683,0.300384,0.33216,0.128275,0.987712,0.24215
mobile_base_arm_coordination,false_halt_pressure,false_halt_shift,3,0.362926,0.359209,0.292683,0.300384,0.33216,0.128275,0.987712,0.24215
mobile_base_arm_coordination,false_halt_pressure,false_halt_shift,4,0.362926,0.359209,0.292683,0.300384,0.33216,0.128275,0.987712,0.24215
mobile_base_arm_coordination,false_halt_pressure,false_halt_shift,5,0.362926,0.359209,0.292683,0.300384,0.33216,0.128275,0.987712,0.24215
mobile_base_arm_coordination,false_halt_pressure,false_halt_shift,6,0.362926,0.359209,0.292683,0.300384,0.33216,0.128275,0.987712,0.24215
mobile_base_arm_coordination,false_halt_pressure,false_halt_shift,7,0.362926,0.359209,0.292683,0.300384,0.33216,0.128275,0.987712,0.24215
mobile_base_arm_coordination,false_halt_pressure,false_halt_shift,8,0.362926,0.359209,0.292683,0.300384,0.33216,0.128275,0.987712,0.24215
mobile_base_arm_coordination,false_halt_pressure,false_halt_shift,9,0.362926,0.359209,0.292683,0.300384,0.33216,0.128275,0.987712,0.24215
mobile_base_arm_coordination,false_halt_pressure,budget_exhaustion_shift,0,0.404152,0.409897,0.327681,0.365184,0.44256,0.150013,0.783104,0.283738
mobile_base_arm_coordination,false_halt_pressure,budget_exhaustion_shift,1,0.404152,0.409897,0.327681,0.365184,0.44256,0.150013,0.783104,0.283738
mobile_base_arm_coordination,false_halt_pressure,budget_exhaustion_shift,2,0.404152,0.409897,0.327681,0.365184,0.44256,0.150013,0.783104,0.283738
mobile_base_arm_coordination,false_halt_pressure,budget_exhaustion_shift,3,0.404152,0.409897,0.327681,0.365184,0.44256,0.150013,0.783104,0.283738
mobile_base_arm_coordination,false_halt_pressure,budget_exhaustion_shift,4,0.404152,0.409897,0.327681,0.365184,0.44256,0.150013,0.783104,0.283738
mobile_base_arm_coordination,false_halt_pressure,budget_exhaustion_shift,5,0.404152,0.409897,0.327681,0.365184,0.44256,0.150013,0.783104,0.283738
mobile_base_arm_coordination,false_halt_pressure,budget_exhaustion_shift,6,0.404152,0.409897,0.327681,0.365184,0.44256,0.150013,0.783104,0.283738
mobile_base_arm_coordination,false_halt_pressure,budget_exhaustion_shift,7,0.404152,0.409897,0.327681,0.365184,0.44256,0.150013,0.783104,0.283738
mobile_base_arm_coordination,false_halt_pressure,budget_exhaustion_shift,8,0.404152,0.409897,0.327681,0.365184,0.44256,0.150013,0.783104,0.283738
mobile_base_arm_coordination,false_halt_pressure,budget_exhaustion_shift,9,0.404152,0.409897,0.327681,0.365184,0.44256,0.150013,0.783104,0.283738
mobile_base_arm_coordination,false_halt_pressure,cross_level_cascade_shift,0,0.443858,0.450109,0.368605,0.423504,0.40992,0.157064,0.822848,0.327168
mobile_base_arm_coordination,false_halt_pressure,cross_level_cascade_shift,1,0.443858,0.450109,0.368605,0.423504,0.40992,0.157064,0.822848,0.327168
mobile_base_arm_coordination,false_halt_pressure,cross_level_cascade_shift,2,0.443858,0.450109,0.368605,0.423504,0.40992,0.157064,0.822848,0.327168
mobile_base_arm_coordination,false_halt_pressure,cross_level_cascade_shift,3,0.443858,0.450109,0.368605,0.423504,0.40992,0.157064,0.822848,0.327168
mobile_base_arm_coordination,false_halt_pressure,cross_level_cascade_shift,4,0.443858,0.450109,0.368605,0.423504,0.40992,0.157064,0.822848,0.327168
mobile_base_arm_coordination,false_halt_pressure,cross_level_cascade_shift,5,0.443858,0.450109,0.368605,0.423504,0.40992,0.157064,0.822848,0.327168
mobile_base_arm_coordination,false_halt_pressure,cross_level_cascade_shift,6,0.443858,0.450109,0.368605,0.423504,0.40992,0.157064,0.822848,0.327168
mobile_base_arm_coordination,false_halt_pressure,cross_level_cascade_shift,7,0.443858,0.450109,0.368605,0.423504,0.40992,0.157064,0.822848,0.327168
mobile_base_arm_coordination,false_halt_pressure,cross_level_cascade_shift,8,0.443858,0.450109,0.368605,0.423504,0.40992,0.157064,0.822848,0.327168
mobile_base_arm_coordination,false_halt_pressure,cross_level_cascade_shift,9,0.443858,0.450109,0.368605,0.423504,0.40992,0.157064,0.822848,0.327168
mobile_base_arm_coordination,false_halt_pressure,combined_extreme,0,0.472074,0.475116,0.39316,0.43776,0.45024,0.175277,0.9568,0.337306
mobile_base_arm_coordination,false_halt_pressure,combined_extreme,1,0.472074,0.475116,0.39316,0.43776,0.45024,0.175277,0.9568,0.337306
mobile_base_arm_coordination,false_halt_pressure,combined_extreme,2,0.472074,0.475116,0.39316,0.43776,0.45024,0.175277,0.9568,0.337306
mobile_base_arm_coordination,false_halt_pressure,combined_extreme,3,0.472074,0.475116,0.39316,0.43776,0.45024,0.175277,0.9568,0.337306
mobile_base_arm_coordination,false_halt_pressure,combined_extreme,4,0.472074,0.475116,0.39316,0.43776,0.45024,0.175277,0.9568,0.337306
mobile_base_arm_coordination,false_halt_pressure,combined_extreme,5,0.472074,0.475116,0.39316,0.43776,0.45024,0.175277,0.9568,0.337306
mobile_base_arm_coordination,false_halt_pressure,combined_extreme,6,0.472074,0.475116,0.39316,0.43776,0.45024,0.175277,0.9568,0.337306
mobile_base_arm_coordination,false_halt_pressure,combined_extreme,7,0.472074,0.475116,0.39316,0.43776,0.45024,0.175277,0.9568,0.337306
mobile_base_arm_coordination,false_halt_pressure,combined_extreme,8,0.472074,0.475116,0.39316,0.43776,0.45024,0.175277,0.9568,0.337306
mobile_base_arm_coordination,false_halt_pressure,combined_extreme,9,0.472074,0.475116,0.39316,0.43776,0.45024,0.175277,0.9568,0.337306
mobile_base_arm_coordination,delayed_failure_observation,nominal,0,0.337695,0.351859,0.304282,0.366668,0.31668,0.23184,0.262,0.262483
mobile_base_arm_coordination,delayed_failure_observation,nominal,1,0.337695,0.351859,0.304282,0.366668,0.31668,0.23184,0.262,0.262483
mobile_base_arm_coordination,delayed_failure_observation,nominal,2,0.337695,0.351859,0.304282,0.366668,0.31668,0.23184,0.262,0.262483
mobile_base_arm_coordination,delayed_failure_observation,nominal,3,0.337695,0.351859,0.304282,0.366668,0.31668,0.23184,0.262,0.262483
mobile_base_arm_coordination,delayed_failure_observation,nominal,4,0.337695,0.351859,0.304282,0.366668,0.31668,0.23184,0.262,0.262483
mobile_base_arm_coordination,delayed_failure_observation,nominal,5,0.337695,0.351859,0.304282,0.366668,0.31668,0.23184,0.262,0.262483
mobile_base_arm_coordination,delayed_failure_observation,nominal,6,0.337695,0.351859,0.304282,0.366668,0.31668,0.23184,0.262,0.262483
mobile_base_arm_coordination,delayed_failure_observation,nominal,7,0.337695,0.351859,0.304282,0.366668,0.31668,0.23184,0.262,0.262483
mobile_base_arm_coordination,delayed_failure_observation,nominal,8,0.337695,0.351859,0.304282,0.366668,0.31668,0.23184,0.262,0.262483
mobile_base_arm_coordination,delayed_failure_observation,nominal,9,0.337695,0.351859,0.304282,0.366668,0.31668,0.23184,0.262,0.262483
mobile_base_arm_coordination,delayed_failure_observation,local_anomaly_shift,0,0.581222,0.44352,0.370299,0.44144,0.430128,0.293046,0.3288,0.333193
mobile_base_arm_coordination,delayed_failure_observation,local_anomaly_shift,1,0.581222,0.44352,0.370299,0.44144,0.430128,0.293046,0.3288,0.333193
mobile_base_arm_coordination,delayed_failure_observation,local_anomaly_shift,2,0.581222,0.44352,0.370299,0.44144,0.430128,0.293046,0.3288,0.333193
mobile_base_arm_coordination,delayed_failure_observation,local_anomaly_shift,3,0.581222,0.44352,0.370299,0.44144,0.430128,0.293046,0.3288,0.333193
mobile_base_arm_coordination,delayed_failure_observation,local_anomaly_shift,4,0.581222,0.44352,0.370299,0.44144,0.430128,0.293046,0.3288,0.333193
mobile_base_arm_coordination,delayed_failure_observation,local_anomaly_shift,5,0.581222,0.44352,0.370299,0.44144,0.430128,0.293046,0.3288,0.333193
mobile_base_arm_coordination,delayed_failure_observation,local_anomaly_shift,6,0.581222,0.44352,0.370299,0.44144,0.430128,0.293046,0.3288,0.333193
mobile_base_arm_coordination,delayed_failure_observation,local_anomaly_shift,7,0.581222,0.44352,0.370299,0.44144,0.430128,0.293046,0.3288,0.333193
mobile_base_arm_coordination,delayed_failure_observation,local_anomaly_shift,8,0.581222,0.44352,0.370299,0.44144,0.430128,0.293046,0.3288,0.333193
mobile_base_arm_coordination,delayed_failure_observation,local_anomaly_shift,9,0.581222,0.44352,0.370299,0.44144,0.430128,0.293046,0.3288,0.333193
mobile_base_arm_coordination,delayed_failure_observation,subgoal_corruption_shift,0,0.4429,0.651974,0.440402,0.515096,0.469568,0.32802,0.352,0.379797
mobile_base_arm_coordination,delayed_failure_observation,subgoal_corruption_shift,1,0.4429,0.651974,0.440402,0.515096,0.469568,0.32802,0.352,0.379797
mobile_base_arm_coordination,delayed_failure_observation,subgoal_corruption_shift,2,0.4429,0.651974,0.440402,0.515096,0.469568,0.32802,0.352,0.379797
mobile_base_arm_coordination,delayed_failure_observation,subgoal_corruption_shift,3,0.4429,0.651974,0.440402,0.515096,0.469568,0.32802,0.352,0.379797
mobile_base_arm_coordination,delayed_failure_observation,subgoal_corruption_shift,4,0.4429,0.651974,0.440402,0.515096,0.469568,0.32802,0.352,0.379797
mobile_base_arm_coordination,delayed_failure_observation,subgoal_corruption_shift,5,0.4429,0.651974,0.440402,0.515096,0.469568,0.32802,0.352,0.379797
mobile_base_arm_coordination,delayed_failure_observation,subgoal_corruption_shift,6,0.4429,0.651974,0.440402,0.515096,0.469568,0.32802,0.352,0.379797
mobile_base_arm_coordination,delayed_failure_observation,subgoal_corruption_shift,7,0.4429,0.651974,0.440402,0.515096,0.469568,0.32802,0.352,0.379797
mobile_base_arm_coordination,delayed_failure_observation,subgoal_corruption_shift,8,0.4429,0.651974,0.440402,0.515096,0.469568,0.32802,0.352,0.379797
mobile_base_arm_coordination,delayed_failure_observation,subgoal_corruption_shift,9,0.4429,0.651974,0.440402,0.515096,0.469568,0.32802,0.352,0.379797
mobile_base_arm_coordination,delayed_failure_observation,delayed_observation_shift,0,0.480072,0.564749,0.476099,0.626696,0.520144,0.467919,0.3928,0.412652
mobile_base_arm_coordination,delayed_failure_observation,delayed_observation_shift,1,0.480072,0.564749,0.476099,0.626696,0.520144,0.467919,0.3928,0.412652
mobile_base_arm_coordination,delayed_failure_observation,delayed_observation_shift,2,0.480072,0.564749,0.476099,0.626696,0.520144,0.467919,0.3928,0.412652
mobile_base_arm_coordination,delayed_failure_observation,delayed_observation_shift,3,0.480072,0.564749,0.476099,0.626696,0.520144,0.467919,0.3928,0.412652
mobile_base_arm_coordination,delayed_failure_observation,delayed_observation_shift,4,0.480072,0.564749,0.476099,0.626696,0.520144,0.467919,0.3928,0.412652
mobile_base_arm_coordination,delayed_failure_observation,delayed_observation_shift,5,0.480072,0.564749,0.476099,0.626696,0.520144,0.467919,0.3928,0.412652
mobile_base_arm_coordination,delayed_failure_observation,delayed_observation_shift,6,0.480072,0.564749,0.476099,0.626696,0.520144,0.467919,0.3928,0.412652
mobile_base_arm_coordination,delayed_failure_observation,delayed_observation_shift,7,0.480072,0.564749,0.476099,0.626696,0.520144,0.467919,0.3928,0.412652
mobile_base_arm_coordination,delayed_failure_observation,delayed_observation_shift,8,0.480072,0.564749,0.476099,0.626696,0.520144,0.467919,0.3928,0.412652
mobile_base_arm_coordination,delayed_failure_observation,delayed_observation_shift,9,0.480072,0.564749,0.476099,0.626696,0.520144,0.467919,0.3928,0.412652
mobile_base_arm_coordination,delayed_failure_observation,false_halt_shift,0,0.483901,0.523846,0.445993,0.517328,0.481632,0.347098,0.5368,0.375333
mobile_base_arm_coordination,delayed_failure_observation,false_halt_shift,1,0.483901,0.523846,0.445993,0.517328,0.481632,0.347098,0.5368,0.375333
mobile_base_arm_coordination,delayed_failure_observation,false_halt_shift,2,0.483901,0.523846,0.445993,0.517328,0.481632,0.347098,0.5368,0.375333
mobile_base_arm_coordination,delayed_failure_observation,false_halt_shift,3,0.483901,0.523846,0.445993,0.517328,0.481632,0.347098,0.5368,0.375333
mobile_base_arm_coordination,delayed_failure_observation,false_halt_shift,4,0.483901,0.523846,0.445993,0.517328,0.481632,0.347098,0.5368,0.375333
mobile_base_arm_coordination,delayed_failure_observation,false_halt_shift,5,0.483901,0.523846,0.445993,0.517328,0.481632,0.347098,0.5368,0.375333
mobile_base_arm_coordination,delayed_failure_observation,false_halt_shift,6,0.483901,0.523846,0.445993,0.517328,0.481632,0.347098,0.5368,0.375333
mobile_base_arm_coordination,delayed_failure_observation,false_halt_shift,7,0.483901,0.523846,0.445993,0.517328,0.481632,0.347098,0.5368,0.375333
mobile_base_arm_coordination,delayed_failure_observation,false_halt_shift,8,0.483901,0.523846,0.445993,0.517328,0.481632,0.347098,0.5368,0.375333
mobile_base_arm_coordination,delayed_failure_observation,false_halt_shift,9,0.483901,0.523846,0.445993,0.517328,0.481632,0.347098,0.5368,0.375333
mobile_base_arm_coordination,delayed_failure_observation,budget_exhaustion_shift,0,0.53887,0.597766,0.499323,0.628928,0.641712,0.405919,0.4256,0.439793
mobile_base_arm_coordination,delayed_failure_observation,budget_exhaustion_shift,1,0.53887,0.597766,0.499323,0.628928,0.641712,0.405919,0.4256,0.439793
mobile_base_arm_coordination,delayed_failure_observation,budget_exhaustion_shift,2,0.53887,0.597766,0.499323,0.628928,0.641712,0.405919,0.4256,0.439793
mobile_base_arm_coordination,delayed_failure_observation,budget_exhaustion_shift,3,0.53887,0.597766,0.499323,0.628928,0.641712,0.405919,0.4256,0.439793
mobile_base_arm_coordination,delayed_failure_observation,budget_exhaustion_shift,4,0.53887,0.597766,0.499323,0.628928,0.641712,0.405919,0.4256,0.439793
mobile_base_arm_coordination,delayed_failure_observation,budget_exhaustion_shift,5,0.53887,0.597766,0.499323,0.628928,0.641712,0.405919,0.4256,0.439793
mobile_base_arm_coordination,delayed_failure_observation,budget_exhaustion_shift,6,0.53887,0.597766,0.499323,0.628928,0.641712,0.405919,0.4256,0.439793
