ablation,split,task,regime,seed,episode,episodes_per_cell,success,containment_rate,cascade_rate,state_corruption,subgoal_corruption,damage_rate,false_halt,missed_failure,recovery_success,escalation_precision,containment_latency,ece,regret,utility,predicted_containment_risk
no_escalation_utility_model,combined_extreme,deformable_sorting,false_halt_pressure,5,4,6,1,0,0,0,0,0,0,0,1,0,0.49029,0.0134667,0.091706,0.991282,0.0727711
no_escalation_utility_model,combined_extreme,deformable_sorting,false_halt_pressure,5,5,6,1,0,0,0,0,0,0,0,1,1,0.508464,0.0136822,0.073128,1.03072,0.0561047
no_escalation_utility_model,combined_extreme,deformable_sorting,false_halt_pressure,6,0,6,1,0,0,0,0,0,0,0,0,1,0.495762,0.0226987,0.06289,0.961777,0.0628579
no_escalation_utility_model,combined_extreme,deformable_sorting,false_halt_pressure,6,1,6,0,1,0,0,0,0,0,0,0,1,0.491278,0.0117764,0.079881,0.0682789,0.0570563
no_escalation_utility_model,combined_extreme,deformable_sorting,false_halt_pressure,6,2,6,1,0,1,0,0,0,0,1,0,1,0.502229,0.0128027,0.07234,-0.118336,0.0634388
no_escalation_utility_model,combined_extreme,deformable_sorting,false_halt_pressure,6,3,6,1,1,0,0,0,0,0,0,0,0,0.515226,0.0206339,0.08178,1.02222,0.054974
no_escalation_utility_model,combined_extreme,deformable_sorting,false_halt_pressure,6,4,6,1,0,0,0,0,0,0,0,1,1,0.500342,0.0164473,0.088779,1.03164,0.0604266
no_escalation_utility_model,combined_extreme,deformable_sorting,false_halt_pressure,6,5,6,1,0,0,0,0,0,0,0,1,0,0.500414,0.00675244,0.088929,0.990402,0.0663206
no_escalation_utility_model,combined_extreme,deformable_sorting,false_halt_pressure,7,0,6,1,0,0,0,0,0,0,0,0,0,0.480012,0.0168894,0.062584,0.922447,0.0566768
no_escalation_utility_model,combined_extreme,deformable_sorting,false_halt_pressure,7,1,6,1,0,0,0,0,0,0,0,1,1,0.51323,0.0171421,0.077362,1.02978,0.057365
no_escalation_utility_model,combined_extreme,deformable_sorting,false_halt_pressure,7,2,6,1,1,0,0,0,0,0,0,1,1,0.485547,0.0225531,0.081967,1.13822,0.0676798
no_escalation_utility_model,combined_extreme,deformable_sorting,false_halt_pressure,7,3,6,1,0,0,0,0,0,1,0,0,0,0.481996,0.0226135,0.086082,0.481711,0.0649554
no_escalation_utility_model,combined_extreme,deformable_sorting,false_halt_pressure,7,4,6,1,0,0,0,0,0,0,0,1,1,0.48297,0.0182376,0.057989,1.03393,0.0473061
no_escalation_utility_model,combined_extreme,deformable_sorting,false_halt_pressure,7,5,6,1,1,0,0,0,0,0,1,1,1,0.478636,0.0219886,0.069203,0.679232,0.0562087
no_escalation_utility_model,combined_extreme,deformable_sorting,false_halt_pressure,8,0,6,0,1,0,0,0,0,0,0,0,0,0.501922,0.0104721,0.065591,0.0248931,0.0559857
no_escalation_utility_model,combined_extreme,deformable_sorting,false_halt_pressure,8,1,6,1,0,0,0,0,0,0,0,1,0,0.487073,0.0245196,0.063946,0.990848,0.0574626
no_escalation_utility_model,combined_extreme,deformable_sorting,false_halt_pressure,8,2,6,1,1,0,0,0,0,0,0,1,1,0.515954,0.0161959,0.067758,1.13447,0.0603304
no_escalation_utility_model,combined_extreme,deformable_sorting,false_halt_pressure,8,3,6,1,1,1,0,0,0,0,0,0,1,0.494627,0.016233,0.074617,0.447454,0.0582561
no_escalation_utility_model,combined_extreme,deformable_sorting,false_halt_pressure,8,4,6,1,1,0,0,0,0,0,0,0,1,0.461242,0.0188003,0.086657,1.07192,0.0620384
no_escalation_utility_model,combined_extreme,deformable_sorting,false_halt_pressure,8,5,6,0,1,0,0,0,0,0,0,1,1,0.494759,0.0133187,0.080862,0.137668,0.0535508
no_escalation_utility_model,combined_extreme,deformable_sorting,false_halt_pressure,9,0,6,1,0,0,0,0,0,1,0,1,1,0.51984,0.0159076,0.075662,0.58895,0.0678796
no_escalation_utility_model,combined_extreme,deformable_sorting,false_halt_pressure,9,1,6,1,0,0,0,0,0,0,0,1,1,0.487691,0.017796,0.07159,1.0333,0.0621427
no_escalation_utility_model,combined_extreme,deformable_sorting,false_halt_pressure,9,2,6,1,0,0,0,0,0,0,1,1,1,0.50042,0.0105035,0.076684,0.572101,0.0521604
no_escalation_utility_model,combined_extreme,deformable_sorting,false_halt_pressure,9,3,6,1,1,0,0,0,0,0,0,0,1,0.493219,0.0189667,0.059225,1.06743,0.0535593
no_escalation_utility_model,combined_extreme,deformable_sorting,false_halt_pressure,9,4,6,0,1,0,0,0,0,0,0,1,1,0.488855,0.0158594,0.06418,0.138292,0.0508324
no_escalation_utility_model,combined_extreme,deformable_sorting,false_halt_pressure,9,5,6,1,0,0,0,0,0,0,1,0,0,0.506926,0.0120684,0.093507,0.459065,0.0532453
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,0,0,6,1,1,0,0,0,0,0,0,1,1,0.693962,0.00264857,0.086437,1.11063,0.0827181
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,0,1,6,0,0,0,0,0,0,0,0,0,1,0.677151,0.0109053,0.099448,-0.0626735,0.0766016
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,0,2,6,1,1,0,0,0,0,0,1,0,1,0.676737,0.00921489,0.07856,0.58252,0.0706912
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,0,3,6,1,0,0,0,0,0,0,1,0,1,0.682127,0.00912751,0.082385,0.476772,0.0814403
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,0,4,6,1,0,1,0,0,0,0,1,0,1,0.667941,0.0132063,0.082566,-0.141568,0.0753908
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,0,5,6,0,0,0,0,0,0,0,0,1,1,0.673839,0.00733166,0.083606,0.00807601,0.0784044
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,1,0,6,1,1,0,0,0,0,0,1,1,1,0.662515,0.00953583,0.076705,0.654485,0.0873141
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,1,1,6,1,1,0,0,0,0,0,1,0,1,0.651202,0.0230683,0.074456,0.584986,0.07783
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,1,2,6,1,0,0,0,0,0,0,0,1,1,0.641526,0.0188038,0.076382,1.01168,0.0759566
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,1,3,6,1,1,0,0,0,0,0,0,1,1,0.690475,0.0148221,0.08337,1.11015,0.0825647
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,1,4,6,1,0,0,0,0,0,0,0,1,1,0.669332,0.0199719,0.08297,1.0077,0.0746915
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,1,5,6,1,1,1,0,0,0,0,1,1,1,0.657646,0.0183612,0.100205,0.0344606,0.0764915
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,2,0,6,1,0,0,1,0,0,0,0,0,0,0.683908,0.0109701,0.095968,0.354375,0.0761557
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,2,1,6,1,0,0,0,1,0,0,0,1,1,0.670905,0.0125556,0.083832,0.548069,0.0857582
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,2,2,6,1,1,0,0,0,0,0,0,0,0,0.643896,0.0124389,0.071129,1.00486,0.0813854
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,2,3,6,1,0,0,0,1,0,0,1,1,1,0.703144,0.0168819,0.056946,0.0832092,0.0761212
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,2,4,6,1,0,0,0,0,0,0,1,1,1,0.671101,0.00676888,0.081095,0.548504,0.0758383
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,2,5,6,0,0,0,0,0,0,0,0,0,0,0.696295,0.00962878,0.081964,-0.107252,0.0798096
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,3,0,6,1,1,0,0,0,0,0,1,0,0,0.67615,0.002,0.087391,0.541179,0.084522
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,3,1,6,1,0,0,0,0,0,0,0,0,1,0.665953,0.00710894,0.094713,0.939198,0.0800671
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,3,2,6,1,0,0,0,0,0,0,1,1,0,0.661609,0.0138625,0.087331,0.507266,0.0741512
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,3,3,6,1,1,0,0,0,0,0,0,0,0,0.693101,0.0128884,0.087071,0.997935,0.0860773
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,3,4,6,1,1,0,0,0,0,0,0,1,0,0.662328,0.00920803,0.076338,1.07254,0.078263
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,3,5,6,1,1,0,0,0,0,0,0,0,1,0.66336,0.00800214,0.082458,1.04449,0.088368
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,4,0,6,1,0,0,0,0,0,0,0,1,0,0.637805,0.0125384,0.084729,0.970704,0.0757048
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,4,1,6,1,0,0,0,0,0,0,0,1,1,0.680874,0.0104524,0.081463,1.00684,0.0736261
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,4,2,6,1,1,0,0,0,0,0,0,0,0,0.641715,0.0193823,0.092607,1.00461,0.0800665
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,4,3,6,1,1,0,0,0,0,0,0,1,1,0.670019,0.0162087,0.082186,1.1129,0.0800257
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,4,4,6,0,1,0,0,0,0,0,0,0,0,0.679882,0.00998292,0.07595,1.78924e-05,0.0862685
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,4,5,6,0,0,0,0,0,0,0,0,1,1,0.68649,0.0126652,0.093412,0.00587813,0.0830998
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,5,0,6,1,1,0,0,0,0,0,0,1,1,0.631501,0.00204823,0.087504,1.11943,0.0826177
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,5,1,6,1,0,1,0,0,0,0,0,0,0,0.679513,0.01762,0.100049,0.274459,0.074005
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,5,2,6,1,0,0,0,0,0,0,0,1,1,0.63647,0.0163442,0.066532,1.01259,0.0614793
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,5,3,6,1,1,0,0,0,0,0,0,0,0,0.676414,0.0175685,0.084952,0.999897,0.080022
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,5,4,6,0,1,0,0,0,0,0,0,1,1,0.654651,0.0101868,0.083947,0.115534,0.0784902
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,5,5,6,1,0,0,0,0,0,0,0,1,0,0.662762,0.0107236,0.095049,0.967355,0.0808101
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,6,0,6,1,0,1,0,0,0,0,0,1,0,0.665348,0.0066073,0.086869,0.347323,0.0805362
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,6,1,6,1,1,0,0,0,0,0,0,1,1,0.674227,0.0078917,0.07785,1.11298,0.069375
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,6,2,6,0,1,0,0,0,0,0,1,1,1,0.662516,0.0116814,0.083262,-0.345687,0.0720616
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,6,3,6,1,0,0,0,0,0,0,1,1,1,0.66015,0.0166206,0.084813,0.549249,0.076862
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,6,4,6,1,1,0,0,0,0,0,0,0,1,0.677824,0.0105146,0.082614,1.04226,0.0808125
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,6,5,6,1,1,0,0,0,0,0,0,1,0,0.674468,0.011228,0.089002,1.07068,0.0687714
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,7,0,6,1,0,1,0,0,0,0,0,1,0,0.685508,0.0157804,0.064787,0.343766,0.0738884
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,7,1,6,0,1,0,0,0,0,0,0,0,0,0.661388,0.00571865,0.081141,0.00294822,0.0822639
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,7,2,6,1,1,0,0,0,0,0,0,1,0,0.701989,0.0121133,0.085192,1.06675,0.0750208
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,7,3,6,1,1,0,0,0,0,0,0,1,1,0.686064,0.01711,0.097356,1.11058,0.0691599
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,7,4,6,1,1,0,0,0,0,0,0,0,0,0.676351,0.0100804,0.082722,1.0005,0.0692337
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,7,5,6,0,1,0,0,0,0,0,0,0,1,0.670323,0.0103475,0.081879,0.043327,0.0788207
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,8,0,6,0,0,0,0,0,0,0,1,1,1,0.657841,0.00364863,0.097289,-0.44939,0.0822076
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,8,1,6,1,1,0,0,0,0,0,0,0,1,0.647177,0.0194262,0.083714,1.04584,0.0728987
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,8,2,6,0,0,0,0,0,0,0,0,0,0,0.679693,0.0133514,0.083171,-0.105225,0.0827803
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,8,3,6,1,1,0,0,0,0,0,0,1,1,0.655793,0.00762071,0.087982,1.11558,0.0770173
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,8,4,6,1,1,0,0,0,0,0,1,1,0,0.666626,0.0125713,0.081306,0.611667,0.0799146
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,8,5,6,0,1,1,0,0,0,0,1,0,0,0.681219,0.00971934,0.091133,-1.08015,0.0756645
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,9,0,6,1,1,0,0,0,0,0,1,1,1,0.63812,0.0110143,0.052001,0.657782,0.078454
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,9,1,6,1,0,0,0,0,0,0,0,0,1,0.663575,0.00342658,0.107602,0.939825,0.0718126
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,9,2,6,1,1,0,0,0,0,0,0,1,1,0.696515,0.0143788,0.075568,1.10934,0.0634717
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,9,3,6,1,1,0,0,0,0,0,0,1,0,0.665272,0.0106258,0.051324,1.07201,0.0804204
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,9,4,6,1,0,1,0,0,0,0,0,1,1,0.682016,0.0146535,0.061067,0.386345,0.0781739
no_escalation_utility_model,combined_extreme,deformable_sorting,delayed_failure_observation,9,5,6,0,0,0,0,0,0,0,0,1,1,0.656222,0.0142095,0.080767,0.00999223,0.07772
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,0,0,6,1,1,0,0,0,0,0,0,0,1,0.699496,0.0214122,0.08646,1.03836,0.0879585
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,0,1,6,1,0,0,0,0,0,0,1,1,1,0.722863,0.0181436,0.068535,0.540348,0.0751659
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,0,2,6,1,0,0,0,0,0,0,0,1,1,0.725274,0.018514,0.083998,0.99998,0.0892052
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,0,3,6,0,0,0,0,0,0,0,0,0,1,0.743186,0.0183587,0.090762,-0.0725147,0.0857105
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,0,4,6,0,1,0,0,0,0,0,0,0,0,0.728135,0.0245462,0.054575,-0.00790261,0.0895306
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,0,5,6,1,0,0,0,0,0,0,0,1,1,0.685296,0.0131408,0.089026,1.00601,0.0853683
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,1,0,6,0,1,1,0,0,0,0,0,0,1,0.719539,0.0120053,0.088761,-0.583696,0.0832013
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,1,1,6,1,0,0,0,0,0,0,0,1,1,0.718268,0.0251723,0.071162,1.00043,0.0889621
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,1,2,6,1,1,0,0,0,0,0,0,0,1,0.73681,0.0130776,0.080674,1.0338,0.103853
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,1,3,6,1,1,0,0,0,0,0,0,1,0,0.723247,0.0169728,0.078778,1.06339,0.0954281
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,1,4,6,0,1,0,1,0,0,0,0,0,1,0.71609,0.0150239,0.090652,-0.503454,0.0931188
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,1,5,6,1,0,0,0,0,0,0,0,0,1,0.731018,0.0165253,0.074557,0.929335,0.0936315
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,2,0,6,0,1,0,0,0,0,0,0,0,0,0.728398,0.0145638,0.08755,-0.00714078,0.0806936
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,2,1,6,1,1,0,0,0,0,0,0,0,1,0.681057,0.0122705,0.074806,1.04167,0.0848477
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,2,2,6,1,1,0,0,0,0,0,0,1,1,0.712311,0.0204664,0.086849,1.10664,0.0964512
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,2,3,6,1,1,0,0,0,0,1,1,0,1,0.684372,0.0200154,0.067975,0.140587,0.0799601
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,2,4,6,1,0,0,0,0,0,0,0,1,1,0.713343,0.0171337,0.067858,1.00176,0.0962496
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,2,5,6,1,0,0,0,0,0,0,0,1,0,0.719889,0.0216353,0.084943,0.958485,0.09541
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,3,0,6,1,1,0,0,0,0,0,0,0,1,0.730739,0.0225219,0.079968,1.03389,0.0840137
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,3,1,6,1,0,0,0,0,0,0,0,0,0,0.74681,0.013315,0.096519,0.885381,0.0790651
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,3,2,6,1,1,0,0,0,0,0,0,0,1,0.744026,0.0221342,0.075704,1.03207,0.0964259
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,3,3,6,0,0,0,0,0,0,0,0,0,1,0.726383,0.0153179,0.074621,-0.069919,0.0880085
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,3,4,6,1,0,0,0,0,0,0,0,0,1,0.707101,0.0242534,0.06647,0.932066,0.0909401
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,3,5,6,1,1,0,0,0,0,0,0,1,1,0.716829,0.0176453,0.061663,1.10623,0.094435
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,4,0,6,1,0,0,0,0,0,0,0,1,0,0.699824,0.0266764,0.077127,0.960891,0.0942303
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,4,1,6,1,1,0,0,0,0,0,0,0,1,0.689181,0.0151046,0.069796,1.04031,0.085691
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,4,2,6,1,1,0,0,0,0,0,1,1,0,0.753463,0.0183943,0.076304,0.599044,0.0901755
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,4,3,6,1,0,1,0,0,0,0,0,1,0,0.728498,0.0139595,0.091507,0.337893,0.0959057
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,4,4,6,1,1,0,0,0,0,0,0,1,1,0.703287,0.0158718,0.079503,1.10827,0.0935833
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,4,5,6,1,0,1,0,0,0,0,1,1,1,0.719936,0.0176761,0.070369,-0.0792051,0.0834949
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,5,0,6,1,1,0,0,0,0,0,0,0,0,0.705847,0.0232777,0.088178,0.995319,0.0892642
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,5,1,6,0,0,0,0,0,0,0,0,1,1,0.735296,0.0160758,0.082531,-0.00122744,0.0936995
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,5,2,6,1,0,0,0,0,0,0,1,0,0,0.705921,0.023175,0.084271,0.430317,0.0931663
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,5,3,6,1,1,0,0,0,0,0,0,1,0,0.703775,0.018257,0.081377,1.06601,0.0840952
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,5,4,6,1,0,0,0,0,0,0,0,1,1,0.737721,0.0123949,0.076714,0.998727,0.0800534
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,5,5,6,1,1,0,0,0,0,0,0,0,0,0.721111,0.010873,0.087268,0.994175,0.0856121
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,6,0,6,1,1,0,1,0,0,0,0,1,1,0.709802,0.0188139,0.081648,0.567123,0.0809524
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,6,1,6,1,1,0,0,0,0,0,0,0,1,0.715115,0.021692,0.090024,1.03615,0.101897
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,6,2,6,0,0,0,0,0,0,0,0,1,1,0.707704,0.0126971,0.080358,0.0029057,0.0860955
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,6,3,6,1,0,0,0,0,0,0,1,0,0,0.732665,0.0216605,0.078001,0.426694,0.0966222
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,6,4,6,0,1,0,0,0,0,0,1,1,0,0.737885,0.0170545,0.091461,-0.398668,0.0745917
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,6,5,6,0,1,0,0,0,0,0,0,1,1,0.751754,0.0125759,0.07209,0.101748,0.0856794
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,7,0,6,1,1,0,0,0,0,0,0,0,0,0.702184,0.0116463,0.084002,0.996763,0.0873324
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,7,1,6,1,1,0,0,0,0,0,0,1,0,0.744509,0.0182868,0.088609,1.06031,0.0862261
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,7,2,6,1,1,0,0,0,0,0,0,0,1,0.706974,0.0223028,0.087526,1.03724,0.0925458
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,7,3,6,1,1,0,0,0,0,0,1,1,0,0.710158,0.0218807,0.062415,0.604827,0.0886445
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,7,4,6,0,0,0,0,0,0,0,0,0,1,0.722246,0.00694535,0.056643,-0.06867,0.0855321
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,7,5,6,0,1,0,0,0,0,0,0,0,1,0.73554,0.0197713,0.085012,0.0334427,0.0856875
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,8,0,6,1,0,0,0,0,0,0,0,1,1,0.685353,0.0176826,0.077126,1.00564,0.0844606
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,8,1,6,1,1,0,0,0,0,1,1,1,0,0.706581,0.017344,0.071757,0.165691,0.0881713
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,8,2,6,0,1,0,0,0,0,0,0,1,0,0.71847,0.023885,0.080415,0.0635035,0.0976631
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,8,3,6,1,0,0,0,0,0,0,1,0,0,0.715953,0.016214,0.086382,0.429469,0.0913714
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,8,4,6,1,0,0,0,0,0,0,0,1,0,0.730817,0.0218718,0.066727,0.956936,0.0977464
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,8,5,6,1,1,0,0,0,0,0,0,0,1,0.729528,0.016699,0.082444,1.03453,0.0942403
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,9,0,6,1,1,0,0,0,0,1,0,0,1,0.726372,0.0100204,0.084226,0.595506,0.0823576
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,9,1,6,1,1,0,0,0,0,0,1,0,0,0.73103,0.0253762,0.082675,0.531626,0.0948845
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,9,2,6,1,0,0,0,0,0,0,1,1,1,0.695262,0.0153673,0.072072,0.544434,0.0946432
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,9,3,6,1,1,0,0,0,0,0,0,0,1,0.743832,0.0128212,0.073228,1.03284,0.0857192
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,9,4,6,1,0,1,0,0,0,0,1,0,0,0.749592,0.0199179,0.085013,-0.195536,0.0888012
no_escalation_utility_model,combined_extreme,deformable_sorting,recovery_budget_exhaustion,9,5,6,0,0,0,0,0,0,0,0,0,1,0.731217,0.0127698,0.085645,-0.0703919,0.0900855
no_escalation_utility_model,combined_extreme,deformable_sorting,compositional_failure_chain,0,0,6,1,1,0,0,0,0,0,1,1,0,0.787221,0.0274694,0.071823,0.593592,0.140911
no_escalation_utility_model,combined_extreme,deformable_sorting,compositional_failure_chain,0,1,6,1,1,0,0,0,0,0,0,1,0,0.770506,0.0386096,0.095129,1.05504,0.146845
no_escalation_utility_model,combined_extreme,deformable_sorting,compositional_failure_chain,0,2,6,1,1,1,0,0,0,0,0,1,0,0.772081,0.0296935,0.074827,0.435533,0.137902
no_escalation_utility_model,combined_extreme,deformable_sorting,compositional_failure_chain,0,3,6,1,1,0,0,0,0,0,0,0,1,0.769138,0.0307249,0.09084,1.02786,0.143465
no_escalation_utility_model,combined_extreme,deformable_sorting,compositional_failure_chain,0,4,6,1,0,0,0,0,0,0,1,1,0,0.738463,0.0309075,0.098855,0.495143,0.14468
no_escalation_utility_model,combined_extreme,deformable_sorting,compositional_failure_chain,0,5,6,1,1,0,0,0,0,0,0,0,1,0.742086,0.0310219,0.080834,1.03163,0.133949
no_escalation_utility_model,combined_extreme,deformable_sorting,compositional_failure_chain,1,0,6,1,0,0,0,0,0,0,1,0,1,0.795039,0.0330047,0.094042,0.459054,0.131729
no_escalation_utility_model,combined_extreme,deformable_sorting,compositional_failure_chain,1,1,6,1,1,0,0,0,0,0,0,1,0,0.767997,0.0246063,0.089255,1.05651,0.134783
