method,split,task,regime,seed,episodes,low_load,mid_load,high_load,cascade_load,budget_load,delay_load,false_halt_load,damage_load,success,containment_rate,cascade_rate,state_corruption,subgoal_corruption,damage_rate,false_halt,missed_failure,recovery_success,escalation_precision,containment_latency,ece,regret,utility
recovery_budgeted_controller,combined_extreme,mobile_base_arm_coordination,recovery_budget_exhaustion,7,6,0.668772,0.653284,0.561658,0.8512,1.0,0.319622,0.5616,0.556554,0.5,0.833333,0.166667,0.0,0.0,0.0,0.0,0.666667,0.333333,0.666667,0.826432,0.066275,0.5,0.092831
recovery_budgeted_controller,combined_extreme,mobile_base_arm_coordination,recovery_budget_exhaustion,8,6,0.668772,0.653284,0.561658,0.8512,1.0,0.319622,0.5616,0.556554,0.833333,1.0,0.166667,0.0,0.166667,0.166667,0.166667,0.166667,0.333333,0.666667,0.836895,0.065626,0.166667,0.347251
recovery_budgeted_controller,combined_extreme,mobile_base_arm_coordination,recovery_budget_exhaustion,9,6,0.668772,0.653284,0.561658,0.8512,1.0,0.319622,0.5616,0.556554,0.5,0.5,0.0,0.0,0.166667,0.0,0.0,0.333333,0.333333,0.333333,0.820149,0.067629,0.5,0.224602
recovery_budgeted_controller,combined_extreme,mobile_base_arm_coordination,compositional_failure_chain,0,6,0.865469,0.851249,0.767599,1.0,0.968016,0.402106,0.6656,0.708342,0.833333,0.666667,0.166667,0.0,0.166667,0.0,0.0,0.333333,0.666667,0.666667,0.875477,0.079463,0.166667,0.500743
recovery_budgeted_controller,combined_extreme,mobile_base_arm_coordination,compositional_failure_chain,1,6,0.865469,0.851249,0.767599,1.0,0.968016,0.402106,0.6656,0.708342,0.333333,0.666667,0.0,0.166667,0.0,0.166667,0.0,0.166667,0.166667,0.666667,0.882971,0.077403,0.666667,-0.043475
recovery_budgeted_controller,combined_extreme,mobile_base_arm_coordination,compositional_failure_chain,2,6,0.865469,0.851249,0.767599,1.0,0.968016,0.402106,0.6656,0.708342,0.833333,0.333333,0.333333,0.0,0.333333,0.166667,0.0,0.333333,0.5,0.833333,0.880475,0.081849,0.0,0.105186
recovery_budgeted_controller,combined_extreme,mobile_base_arm_coordination,compositional_failure_chain,3,6,0.865469,0.851249,0.767599,1.0,0.968016,0.402106,0.6656,0.708342,0.5,0.166667,0.166667,0.0,0.166667,0.0,0.0,0.666667,0.166667,0.5,0.876539,0.078959,0.5,-0.080532
recovery_budgeted_controller,combined_extreme,mobile_base_arm_coordination,compositional_failure_chain,4,6,0.865469,0.851249,0.767599,1.0,0.968016,0.402106,0.6656,0.708342,0.666667,0.5,0.333333,0.0,0.166667,0.0,0.0,0.166667,0.333333,0.5,0.891794,0.07877,0.333333,0.257347
recovery_budgeted_controller,combined_extreme,mobile_base_arm_coordination,compositional_failure_chain,5,6,0.865469,0.851249,0.767599,1.0,0.968016,0.402106,0.6656,0.708342,0.5,0.5,0.5,0.166667,0.0,0.0,0.0,0.666667,0.166667,0.666667,0.883077,0.079887,0.5,-0.259522
recovery_budgeted_controller,combined_extreme,mobile_base_arm_coordination,compositional_failure_chain,6,6,0.865469,0.851249,0.767599,1.0,0.968016,0.402106,0.6656,0.708342,0.5,0.5,0.333333,0.0,0.0,0.0,0.0,0.666667,0.333333,0.5,0.885747,0.079931,0.5,-0.061899
recovery_budgeted_controller,combined_extreme,mobile_base_arm_coordination,compositional_failure_chain,7,6,0.865469,0.851249,0.767599,1.0,0.968016,0.402106,0.6656,0.708342,0.5,0.333333,0.166667,0.0,0.5,0.166667,0.166667,0.5,0.5,0.5,0.878982,0.081225,0.333333,-0.365222
recovery_budgeted_controller,combined_extreme,mobile_base_arm_coordination,compositional_failure_chain,8,6,0.865469,0.851249,0.767599,1.0,0.968016,0.402106,0.6656,0.708342,0.833333,0.333333,0.166667,0.0,0.166667,0.0,0.0,0.166667,0.5,0.5,0.887538,0.080043,0.0,0.522008
recovery_budgeted_controller,combined_extreme,mobile_base_arm_coordination,compositional_failure_chain,9,6,0.865469,0.851249,0.767599,1.0,0.968016,0.402106,0.6656,0.708342,0.833333,0.333333,0.166667,0.0,0.0,0.0,0.166667,0.166667,0.833333,0.333333,0.888736,0.078757,0.0,0.54161
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,low_level_skill_anomaly,0,6,0.507501,0.136631,0.089654,0.141936,0.18564,0.06552,0.11528,0.210974,0.833333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.666667,0.38155,0.002431,0.0,0.883222
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,low_level_skill_anomaly,1,6,0.507501,0.136631,0.089654,0.141936,0.18564,0.06552,0.11528,0.210974,0.833333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.833333,0.378496,0.003056,0.166667,0.890599
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,low_level_skill_anomaly,2,6,0.507501,0.136631,0.089654,0.141936,0.18564,0.06552,0.11528,0.210974,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.833333,0.37728,0.002764,0.0,1.05746
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,low_level_skill_anomaly,3,6,0.507501,0.136631,0.089654,0.141936,0.18564,0.06552,0.11528,0.210974,0.333333,0.333333,0.166667,0.0,0.0,0.0,0.0,0.333333,0.666667,0.833333,0.38088,0.003803,0.666667,0.127706
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,low_level_skill_anomaly,4,6,0.507501,0.136631,0.089654,0.141936,0.18564,0.06552,0.11528,0.210974,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.833333,0.382919,0.002214,0.0,1.056714
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,low_level_skill_anomaly,5,6,0.507501,0.136631,0.089654,0.141936,0.18564,0.06552,0.11528,0.210974,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.333333,0.166667,1.0,0.375732,0.004306,0.0,0.887886
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,low_level_skill_anomaly,6,6,0.507501,0.136631,0.089654,0.141936,0.18564,0.06552,0.11528,0.210974,1.0,0.833333,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.666667,0.385064,0.004045,0.0,1.060934
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,low_level_skill_anomaly,7,6,0.507501,0.136631,0.089654,0.141936,0.18564,0.06552,0.11528,0.210974,0.833333,0.333333,0.166667,0.0,0.0,0.0,0.0,0.0,0.833333,1.0,0.386016,0.003707,0.0,0.798995
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,low_level_skill_anomaly,8,6,0.507501,0.136631,0.089654,0.141936,0.18564,0.06552,0.11528,0.210974,0.833333,0.666667,0.0,0.0,0.0,0.0,0.0,0.166667,0.5,0.333333,0.372776,0.003951,0.0,0.811162
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,low_level_skill_anomaly,9,6,0.507501,0.136631,0.089654,0.141936,0.18564,0.06552,0.11528,0.210974,0.666667,0.833333,0.166667,0.0,0.0,0.0,0.0,0.0,0.5,0.333333,0.384125,0.002537,0.333333,0.633853
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,mid_level_subgoal_corruption,0,6,0.253751,0.472954,0.18927,0.260216,0.25116,0.09282,0.14672,0.238493,0.666667,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.666667,0.419943,0.003716,0.166666,0.693577
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,mid_level_subgoal_corruption,1,6,0.253751,0.472954,0.18927,0.260216,0.25116,0.09282,0.14672,0.238493,0.833333,0.833333,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.166667,0.428464,0.002771,0.166667,0.890627
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,mid_level_subgoal_corruption,2,6,0.253751,0.472954,0.18927,0.260216,0.25116,0.09282,0.14672,0.238493,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.166667,0.5,0.666667,0.424143,0.005169,0.0,0.96704
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,mid_level_subgoal_corruption,3,6,0.253751,0.472954,0.18927,0.260216,0.25116,0.09282,0.14672,0.238493,1.0,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.833333,0.429286,0.002437,0.0,1.056038
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,mid_level_subgoal_corruption,4,6,0.253751,0.472954,0.18927,0.260216,0.25116,0.09282,0.14672,0.238493,0.833333,0.333333,0.0,0.0,0.0,0.0,0.0,0.166667,0.333333,0.833333,0.416587,0.003056,0.166667,0.779433
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,mid_level_subgoal_corruption,5,6,0.253751,0.472954,0.18927,0.260216,0.25116,0.09282,0.14672,0.238493,0.833333,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.666667,0.434449,0.003457,0.166667,0.904901
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,mid_level_subgoal_corruption,6,6,0.253751,0.472954,0.18927,0.260216,0.25116,0.09282,0.14672,0.238493,0.5,0.833333,0.0,0.0,0.0,0.0,0.0,0.166667,0.5,0.5,0.440829,0.004295,0.5,0.492774
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,mid_level_subgoal_corruption,7,6,0.253751,0.472954,0.18927,0.260216,0.25116,0.09282,0.14672,0.238493,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.666667,0.428928,0.002895,0.0,1.095718
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,mid_level_subgoal_corruption,8,6,0.253751,0.472954,0.18927,0.260216,0.25116,0.09282,0.14672,0.238493,1.0,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.833333,0.42509,0.003042,0.0,1.079911
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,mid_level_subgoal_corruption,9,6,0.253751,0.472954,0.18927,0.260216,0.25116,0.09282,0.14672,0.238493,0.833333,0.833333,0.166667,0.0,0.0,0.0,0.0,0.0,0.833333,0.833333,0.422426,0.00309,0.0,0.839446
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,high_level_task_state_drift,0,6,0.187555,0.304792,0.458234,0.331184,0.28392,0.11466,0.17816,0.284357,0.666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833333,0.666667,0.459834,0.003192,0.333333,0.781368
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,high_level_task_state_drift,1,6,0.187555,0.304792,0.458234,0.331184,0.28392,0.11466,0.17816,0.284357,0.666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.333333,0.457443,0.003563,0.333333,0.680173
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,high_level_task_state_drift,2,6,0.187555,0.304792,0.458234,0.331184,0.28392,0.11466,0.17816,0.284357,0.833333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.833333,0.457487,0.002955,0.166667,0.850382
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,high_level_task_state_drift,3,6,0.187555,0.304792,0.458234,0.331184,0.28392,0.11466,0.17816,0.284357,0.333333,0.833333,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,1.0,0.453679,0.004719,0.666667,0.433607
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,high_level_task_state_drift,4,6,0.187555,0.304792,0.458234,0.331184,0.28392,0.11466,0.17816,0.284357,0.833333,0.666667,0.166667,0.0,0.0,0.0,0.0,0.0,0.5,0.666667,0.450799,0.004158,0.166667,0.787555
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,high_level_task_state_drift,5,6,0.187555,0.304792,0.458234,0.331184,0.28392,0.11466,0.17816,0.284357,0.666667,0.5,0.0,0.0,0.0,0.0,0.166667,0.333333,0.833333,0.666667,0.454406,0.002426,0.333333,0.503022
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,high_level_task_state_drift,6,6,0.187555,0.304792,0.458234,0.331184,0.28392,0.11466,0.17816,0.284357,0.833333,0.666667,0.333333,0.0,0.0,0.0,0.0,0.0,0.666667,0.666667,0.452734,0.002944,0.166667,0.695715
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,high_level_task_state_drift,7,6,0.187555,0.304792,0.458234,0.331184,0.28392,0.11466,0.17816,0.284357,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.166667,0.333333,0.833333,0.462417,0.003653,0.5,0.457136
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,high_level_task_state_drift,8,6,0.187555,0.304792,0.458234,0.331184,0.28392,0.11466,0.17816,0.284357,0.666667,0.5,0.0,0.0,0.0,0.0,0.0,0.166667,0.333333,0.833333,0.465957,0.004131,0.166666,0.623269
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,high_level_task_state_drift,9,6,0.187555,0.304792,0.458234,0.331184,0.28392,0.11466,0.17816,0.284357,1.0,0.833333,0.0,0.0,0.0,0.0,0.0,0.333333,0.333333,0.833333,0.448691,0.002291,0.0,0.9175
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,cross_level_cascade,0,6,0.452338,0.420403,0.368579,0.555916,0.3822,0.14742,0.22008,0.357739,0.666667,1.0,0.0,0.166667,0.0,0.0,0.0,0.166667,0.5,0.833333,0.549067,0.002455,0.166666,0.585934
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,cross_level_cascade,1,6,0.452338,0.420403,0.368579,0.555916,0.3822,0.14742,0.22008,0.357739,0.833333,0.5,0.0,0.0,0.0,0.0,0.0,0.166667,0.333333,0.666667,0.53143,0.004481,0.166667,0.773741
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,cross_level_cascade,2,6,0.452338,0.420403,0.368579,0.555916,0.3822,0.14742,0.22008,0.357739,0.833333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.541177,0.003727,0.166667,0.79427
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,cross_level_cascade,3,6,0.452338,0.420403,0.368579,0.555916,0.3822,0.14742,0.22008,0.357739,0.5,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,0.333333,0.666667,0.527398,0.004971,0.5,0.405933
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,cross_level_cascade,4,6,0.452338,0.420403,0.368579,0.555916,0.3822,0.14742,0.22008,0.357739,1.0,0.666667,0.0,0.0,0.0,0.0,0.0,0.333333,0.666667,1.0,0.527817,0.003058,0.0,0.919194
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,cross_level_cascade,5,6,0.452338,0.420403,0.368579,0.555916,0.3822,0.14742,0.22008,0.357739,0.833333,0.5,0.0,0.166667,0.0,0.0,0.0,0.166667,0.5,0.333333,0.535971,0.004581,0.166667,0.680764
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,cross_level_cascade,6,6,0.452338,0.420403,0.368579,0.555916,0.3822,0.14742,0.22008,0.357739,1.0,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.833333,0.666667,0.532476,0.00269,0.0,1.069572
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,cross_level_cascade,7,6,0.452338,0.420403,0.368579,0.555916,0.3822,0.14742,0.22008,0.357739,0.833333,0.833333,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.5,0.541096,0.002762,0.0,0.788859
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,cross_level_cascade,8,6,0.452338,0.420403,0.368579,0.555916,0.3822,0.14742,0.22008,0.357739,0.833333,0.166667,0.0,0.166667,0.0,0.0,0.0,0.166667,0.666667,0.833333,0.539538,0.002661,0.166667,0.678085
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,cross_level_cascade,9,6,0.452338,0.420403,0.368579,0.555916,0.3822,0.14742,0.22008,0.357739,0.833333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.666667,0.534084,0.00423,0.166667,0.83839
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,false_halt_pressure,0,6,0.264783,0.252242,0.209194,0.212904,0.2184,0.09282,0.48208,0.183456,0.833333,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.833333,0.417603,0.003216,0.166667,0.902612
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,false_halt_pressure,1,6,0.264783,0.252242,0.209194,0.212904,0.2184,0.09282,0.48208,0.183456,0.666667,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.833333,0.833333,0.398273,0.002363,0.0,0.744553
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,false_halt_pressure,2,6,0.264783,0.252242,0.209194,0.212904,0.2184,0.09282,0.48208,0.183456,1.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.666667,0.407275,0.00247,0.0,1.017117
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,false_halt_pressure,3,6,0.264783,0.252242,0.209194,0.212904,0.2184,0.09282,0.48208,0.183456,0.833333,0.666667,0.0,0.0,0.0,0.0,0.0,0.166667,0.5,0.666667,0.407711,0.003072,0.166667,0.820341
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,false_halt_pressure,4,6,0.264783,0.252242,0.209194,0.212904,0.2184,0.09282,0.48208,0.183456,0.833333,0.833333,0.166667,0.0,0.0,0.0,0.0,0.0,0.5,0.666667,0.419582,0.002991,0.166667,0.809519
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,false_halt_pressure,5,6,0.264783,0.252242,0.209194,0.212904,0.2184,0.09282,0.48208,0.183456,0.666667,0.666667,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,0.666667,0.410207,0.004536,0.166666,0.603208
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,false_halt_pressure,6,6,0.264783,0.252242,0.209194,0.212904,0.2184,0.09282,0.48208,0.183456,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.5,0.415194,0.002654,0.0,1.026494
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,false_halt_pressure,7,6,0.264783,0.252242,0.209194,0.212904,0.2184,0.09282,0.48208,0.183456,0.5,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.666667,0.407302,0.002702,0.333333,0.575428
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,false_halt_pressure,8,6,0.264783,0.252242,0.209194,0.212904,0.2184,0.09282,0.48208,0.183456,0.833333,0.5,0.0,0.0,0.0,0.0,0.0,0.166667,0.666667,0.5,0.406702,0.002977,0.166667,0.807657
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,false_halt_pressure,9,6,0.264783,0.252242,0.209194,0.212904,0.2184,0.09282,0.48208,0.183456,0.833333,0.333333,0.166667,0.0,0.0,0.0,0.0,0.333333,0.333333,0.666667,0.407382,0.002299,0.0,0.593783
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,delayed_failure_observation,0,6,0.353044,0.367853,0.318771,0.366668,0.31668,0.25116,0.262,0.284357,1.0,0.5,0.166667,0.0,0.0,0.0,0.0,0.333333,0.5,0.666667,0.494607,0.003383,0.0,0.777318
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,delayed_failure_observation,1,6,0.353044,0.367853,0.318771,0.366668,0.31668,0.25116,0.262,0.284357,0.333333,0.333333,0.166667,0.0,0.0,0.0,0.0,0.0,0.333333,0.833333,0.500357,0.004912,0.666667,0.24089
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,delayed_failure_observation,2,6,0.353044,0.367853,0.318771,0.366668,0.31668,0.25116,0.262,0.284357,0.666667,0.333333,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.666667,0.501164,0.002543,0.333333,0.5823
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,delayed_failure_observation,3,6,0.353044,0.367853,0.318771,0.366668,0.31668,0.25116,0.262,0.284357,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.166667,0.5,0.5,0.506292,0.002028,0.0,0.94879
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,delayed_failure_observation,4,6,0.353044,0.367853,0.318771,0.366668,0.31668,0.25116,0.262,0.284357,0.666667,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.5,0.502543,0.003787,0.333333,0.721674
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,delayed_failure_observation,5,6,0.353044,0.367853,0.318771,0.366668,0.31668,0.25116,0.262,0.284357,0.833333,0.5,0.0,0.0,0.0,0.0,0.0,0.333333,0.666667,0.833333,0.492352,0.002884,0.166667,0.733007
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,delayed_failure_observation,6,6,0.353044,0.367853,0.318771,0.366668,0.31668,0.25116,0.262,0.284357,0.833333,0.666667,0.0,0.0,0.0,0.0,0.0,0.166667,0.5,0.333333,0.499832,0.004349,0.166667,0.793342
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,delayed_failure_observation,7,6,0.353044,0.367853,0.318771,0.366668,0.31668,0.25116,0.262,0.284357,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.166667,0.666667,0.666667,0.500414,0.004386,0.0,0.968091
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,delayed_failure_observation,8,6,0.353044,0.367853,0.318771,0.366668,0.31668,0.25116,0.262,0.284357,0.5,0.5,0.0,0.0,0.0,0.0,0.333333,0.166667,0.333333,0.833333,0.50234,0.00248,0.333333,0.304974
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,delayed_failure_observation,9,6,0.353044,0.367853,0.318771,0.366668,0.31668,0.25116,0.262,0.284357,1.0,0.833333,0.0,0.0,0.166667,0.0,0.0,0.0,0.333333,0.666667,0.506025,0.00298,0.0,0.979085
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,recovery_budget_exhaustion,0,6,0.37511,0.346833,0.298848,0.41398,0.51324,0.16926,0.28296,0.302702,0.666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.666667,0.519028,0.002818,0.333333,0.738111
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,recovery_budget_exhaustion,1,6,0.37511,0.346833,0.298848,0.41398,0.51324,0.16926,0.28296,0.302702,0.666667,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,0.5,0.666667,0.517353,0.003466,0.0,0.585793
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,recovery_budget_exhaustion,2,6,0.37511,0.346833,0.298848,0.41398,0.51324,0.16926,0.28296,0.302702,0.666667,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.166667,0.521811,0.00252,0.333333,0.681745
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,recovery_budget_exhaustion,3,6,0.37511,0.346833,0.298848,0.41398,0.51324,0.16926,0.28296,0.302702,1.0,0.666667,0.0,0.0,0.0,0.0,0.166667,0.166667,0.5,0.5,0.515595,0.00527,0.0,0.891395
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,recovery_budget_exhaustion,4,6,0.37511,0.346833,0.298848,0.41398,0.51324,0.16926,0.28296,0.302702,0.833333,0.833333,0.166667,0.0,0.0,0.0,0.0,0.166667,0.666667,0.666667,0.535031,0.003602,0.166667,0.728308
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,recovery_budget_exhaustion,5,6,0.37511,0.346833,0.298848,0.41398,0.51324,0.16926,0.28296,0.302702,0.833333,0.833333,0.166667,0.0,0.0,0.0,0.0,0.0,0.166667,0.5,0.528283,0.002855,0.166667,0.763979
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,recovery_budget_exhaustion,6,6,0.37511,0.346833,0.298848,0.41398,0.51324,0.16926,0.28296,0.302702,0.666667,0.5,0.0,0.0,0.166667,0.0,0.0,0.166667,0.5,0.333333,0.523349,0.002761,0.333333,0.529344
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,recovery_budget_exhaustion,7,6,0.37511,0.346833,0.298848,0.41398,0.51324,0.16926,0.28296,0.302702,0.833333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.666667,0.528668,0.003094,0.0,0.903406
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,recovery_budget_exhaustion,8,6,0.37511,0.346833,0.298848,0.41398,0.51324,0.16926,0.28296,0.302702,0.833333,0.666667,0.333333,0.166667,0.0,0.0,0.0,0.0,0.333333,0.666667,0.525058,0.003371,0.166667,0.572222
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,recovery_budget_exhaustion,9,6,0.37511,0.346833,0.298848,0.41398,0.51324,0.16926,0.28296,0.302702,1.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.333333,0.666667,0.833333,0.515878,0.005133,0.0,0.8787
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,compositional_failure_chain,0,6,0.485436,0.451933,0.408426,0.567744,0.46956,0.21294,0.33536,0.385258,0.833333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.5,0.561196,0.002855,0.166667,0.810204
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,compositional_failure_chain,1,6,0.485436,0.451933,0.408426,0.567744,0.46956,0.21294,0.33536,0.385258,0.833333,0.666667,0.0,0.0,0.0,0.0,0.166667,0.5,0.666667,0.666667,0.573088,0.002591,0.0,0.582227
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,compositional_failure_chain,2,6,0.485436,0.451933,0.408426,0.567744,0.46956,0.21294,0.33536,0.385258,0.5,0.833333,0.333333,0.166667,0.0,0.0,0.0,0.0,0.666667,0.833333,0.580349,0.003045,0.5,0.279008
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,compositional_failure_chain,3,6,0.485436,0.451933,0.408426,0.567744,0.46956,0.21294,0.33536,0.385258,1.0,0.666667,0.0,0.0,0.0,0.0,0.0,0.0,0.666667,0.833333,0.560509,0.0031,0.0,1.060947
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,compositional_failure_chain,4,6,0.485436,0.451933,0.408426,0.567744,0.46956,0.21294,0.33536,0.385258,0.833333,0.5,0.166667,0.0,0.0,0.0,0.0,0.0,0.833333,0.666667,0.563089,0.003741,0.166667,0.777702
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,compositional_failure_chain,5,6,0.485436,0.451933,0.408426,0.567744,0.46956,0.21294,0.33536,0.385258,0.333333,0.666667,0.0,0.0,0.0,0.0,0.0,0.333333,0.666667,0.666667,0.576985,0.002204,0.666667,0.231712
proposed_hierarchical_failure_containment_graph_v4,nominal,contact_rich_insertion,compositional_failure_chain,6,6,0.485436,0.451933,0.408426,0.567744,0.46956,0.21294,0.33536,0.385258,1.0,1.0,0.166667,0.0,0.166667,0.0,0.0,0.0,0.5,1.0,0.572552,0.002055,0.0,0.909678
